"Origin_Name","Destination_Name","TotalTransported"
"Goulburn - Yass","Cronulla - Miranda - Caringbah",31.00
"Goulburn - Yass","Dapto - Port Kembla",43.00
"Goulburn - Yass","Dapto - Port Kembla",109.00
"Goulburn - Yass","Dubbo",5.00
"Goulburn - Yass","Dural - Wisemans Ferry",2.00
"Goulburn - Yass","Eastern Suburbs - North",6.00
"Goulburn - Yass","Eastern Suburbs - South",9.00
"Goulburn - Yass","Fairfield",24.00
"Goulburn - Yass","Gosford",2.00
"Goulburn - Yass","Goulburn - Yass",354.00
"Goulburn - Yass","Hornsby",1.00
"Goulburn - Yass","Hurstville",10.00
"Goulburn - Yass","Kiama - Shellharbour",3.00
"Goulburn - Yass","Kogarah - Rockdale",19.00
"Goulburn - Yass","Ku-ring-gai",9.00
"Goulburn - Yass","Lachlan Valley",31.00
"Goulburn - Yass","Lake Macquarie - East",1.00
"Goulburn - Yass","Leichhardt",3.00
"Goulburn - Yass","Lithgow - Mudgee",3.00
"Goulburn - Yass","Liverpool",2.00
"Goulburn - Yass","Lower Hunter",1.00
"Goulburn - Yass","Lower Murray",2.00
"Goulburn - Yass","Manly",2.00
"Goulburn - Yass","Marrickville - Sydenham - Petersham",700.00
"Goulburn - Yass","Marrickville - Sydenham - Petersham",20.00
"Goulburn - Yass","Merrylands - Guildford",34.00
"Goulburn - Yass","Mount Druitt",490.00
"Goulburn - Yass","Mount Druitt",60.00
"Goulburn - Yass","Newcastle",1.00
"Goulburn - Yass","North Sydney - Mosman",3.00
"Goulburn - Yass","Orange",1.00
"Goulburn - Yass","Parramatta",46.00
"Goulburn - Yass","Penrith",48.00
"Goulburn - Yass","Pittwater",5.00
"Goulburn - Yass","Queanbeyan",1.00
"Goulburn - Yass","Richmond - Windsor",24.00
"Goulburn - Yass","Richmond Valley - Hinterland",1.00
"Goulburn - Yass","Rouse Hill - McGraths Hill",1.00
"Goulburn - Yass","Shoalhaven",15.00
"Goulburn - Yass","South Coast",1.00
"Goulburn - Yass","Southern Highlands",160.00
"Goulburn - Yass","St Marys",7.00
"Goulburn - Yass","Strathfield - Burwood - Ashfield",25.00
"Goulburn - Yass","Sutherland - Menai - Heathcote",4.00
"Goulburn - Yass","Sydney Inner City",98.00
"Goulburn - Yass","Tamworth - Gunnedah",8.00
"Goulburn - Yass","Taree - Gloucester",4.00
"Goulburn - Yass","Upper Hunter",9.00
"Goulburn - Yass","Wagga Wagga",53.00
"Goulburn - Yass","Warringah",49.00
"Goulburn - Yass","Wollondilly",700.00
"Goulburn - Yass","Wollondilly",35.00
"Goulburn - Yass","Wollongong",9.00
"Goulburn - Yass","Wyong",4.00
"Great Lakes","Armidale",1.00
"Great Lakes","Great Lakes",26.00
"Great Lakes","Kempsey - Nambucca",3.00
"Great Lakes","Lachlan Valley",1.00
"Great Lakes","Maitland",1.00
"Great Lakes","Newcastle",1271.00
"Great Lakes","Port Stephens",46.00
"Great Lakes","Richmond Valley - Hinterland",1.00
"Great Lakes","Sydney Inner City",2.00
"Great Lakes","Taree - Gloucester",8.00
"Great Lakes","Upper Hunter",1.00
"Griffith - Murrumbidgee (West)","Blacktown",7.00
"Griffith - Murrumbidgee (West)","Blue Mountains",7.00
"Griffith - Murrumbidgee (West)","Camden",3.00
"Griffith - Murrumbidgee (West)","Campbelltown (NSW)",18.00
"Griffith - Murrumbidgee (West)","Dapto - Port Kembla",141.00
"Griffith - Murrumbidgee (West)","Goulburn - Yass",10.00
"Griffith - Murrumbidgee (West)","Griffith - Murrumbidgee (West)",60.00
"Griffith - Murrumbidgee (West)","Griffith - Murrumbidgee (West)",1146.00
"Griffith - Murrumbidgee (West)","Griffith - Murrumbidgee (West)",52.00
"Griffith - Murrumbidgee (West)","Lachlan Valley",10.00
"Griffith - Murrumbidgee (West)","Liverpool",5.00
"Griffith - Murrumbidgee (West)","Lord Howe Island",193.00
"Griffith - Murrumbidgee (West)","Lower Murray",19.00
"Griffith - Murrumbidgee (West)","Merrylands - Guildford",2.00
"Griffith - Murrumbidgee (West)","Mount Druitt",24.00
"Griffith - Murrumbidgee (West)","Penrith",11.00
"Griffith - Murrumbidgee (West)","South Coast",7.00
"Griffith - Murrumbidgee (West)","St Marys",49.00
"Griffith - Murrumbidgee (West)","Sydney Inner City",1.00
"Griffith - Murrumbidgee (West)","Upper Murray exc. Albury",1.00
"Griffith - Murrumbidgee (West)","Wagga Wagga",227.00
"Griffith - Murrumbidgee (West)","Wagga Wagga",88.00
"Griffith - Murrumbidgee (West)","Wollondilly",44.00
"Griffith - Murrumbidgee (West)","Wyong",2.00
"Hawkesbury","Auburn",4.00
"Hawkesbury","Bankstown",3.00
"Hawkesbury","Baulkham Hills",9.00
"Hawkesbury","Blacktown",13.00
"Hawkesbury","Blacktown - North",3.00
"Hawkesbury","Blue Mountains",1.00
"Hawkesbury","Botany",7.00
"Hawkesbury","Bringelly - Green Valley",1.00
"Hawkesbury","Camden",1.00
"Hawkesbury","Campbelltown (NSW)",2.00
"Hawkesbury","Canada Bay",2.00
"Hawkesbury","Canterbury",1.00
"Hawkesbury","Carlingford",3.00
"Hawkesbury","Chatswood - Lane Cove",3.00
"Hawkesbury","Cronulla - Miranda - Caringbah",1.00
"Hawkesbury","Dapto - Port Kembla",2.00
"Hawkesbury","Dural - Wisemans Ferry",3.00
"Hawkesbury","Eastern Suburbs - North",1.00
"Hawkesbury","Eastern Suburbs - South",1.00
"Hawkesbury","Fairfield",6.00
"Hawkesbury","Gosford",1.00
"Hawkesbury","Hawkesbury",4.00
"Hawkesbury","Hornsby",2.00
"Hawkesbury","Hurstville",1.00
"Hawkesbury","Kempsey - Nambucca",12.00
"Hawkesbury","Ku-ring-gai",1.00
"Hawkesbury","Lake Macquarie - West",50.00
"Hawkesbury","Liverpool",3.00
"Hawkesbury","Marrickville - Sydenham - Petersham",1.00
"Hawkesbury","Merrylands - Guildford",6.00
"Hawkesbury","Mount Druitt",34.00
"Hawkesbury","Newcastle",1.00
"Hawkesbury","Penrith",6.00
"Hawkesbury","Pittwater",1.00
"Hawkesbury","Richmond - Windsor",10.00
"Hawkesbury","Rouse Hill - McGraths Hill",8.00
"Hawkesbury","Ryde - Hunters Hill",6.00
"Hawkesbury","St Marys",3.00
"Hawkesbury","Strathfield - Burwood - Ashfield",2.00
"Hawkesbury","Sydney Inner City",1.00
"Hawkesbury","Upper Hunter",2.00
"Hawkesbury","Warringah",2.00
"Hawkesbury","Wyong",1.00
"Hornsby","Auburn",81.00
"Hornsby","Bankstown",23.00
"Hornsby","Baulkham Hills",95.00
"Hornsby","Blacktown",165.00
"Hornsby","Blacktown - North",22.00
"Hornsby","Botany",60.00
"Hornsby","Botany",10.00
"Hornsby","Bringelly - Green Valley",7.00
"Hornsby","Camden",1.00
"Hornsby","Campbelltown (NSW)",6.00
"Hornsby","Canada Bay",35.00
"Hornsby","Canterbury",9.00
"Hornsby","Carlingford",60.00
"Hornsby","Chatswood - Lane Cove",97.00
"Hornsby","Cronulla - Miranda - Caringbah",5.00
"Hornsby","Dapto - Port Kembla",17.00
"Hornsby","Dural - Wisemans Ferry",38.00
"Hornsby","Eastern Suburbs - North",10.00
"Hornsby","Eastern Suburbs - South",4.00
"Hornsby","Fairfield",20.00
"Hornsby","Gosford",27.00
"Hornsby","Hornsby",185.00
"Hornsby","Hurstville",4.00
"Hornsby","Kogarah - Rockdale",4.00
"Hornsby","Ku-ring-gai",89.00
"Hornsby","Leichhardt",6.00
"Hornsby","Liverpool",11.00
"Hornsby","Manly",8.00
"Hornsby","Marrickville - Sydenham - Petersham",8.00
"Hornsby","Merrylands - Guildford",42.00
"Hornsby","Mount Druitt",17.00
"Hornsby","Newcastle",11.00
"Hornsby","North Sydney - Mosman",28.00
"Hornsby","Parramatta",42.00
"Hornsby","Pennant Hills - Epping",26.00
"Hornsby","Penrith",6.00
"Hornsby","Pittwater",38.00
"Hornsby","Richmond - Windsor",4.00
"Hornsby","Rouse Hill - McGraths Hill",8.00
"Hornsby","Ryde - Hunters Hill",127.00
"Hornsby","St Marys",4.00
"Hornsby","Strathfield - Burwood - Ashfield",23.00
"Hornsby","Sutherland - Menai - Heathcote",4.00
"Hornsby","Sydney Inner City",18.00
"Hornsby","Upper Hunter",45.00
"Hornsby","Warringah",86.00
"Hornsby","Wollongong",1.00
"Hornsby","Wyong",11.00
"Hurstville","Auburn",40.00
"Hurstville","Bankstown",41.00
"Hurstville","Baulkham Hills",3.00
"Hurstville","Blacktown",4.00
"Hurstville","Botany",50.00
"Hurstville","Botany",14.00
"Hurstville","Bringelly - Green Valley",1.00
"Hurstville","Camden",1.00
"Hurstville","Campbelltown (NSW)",8.00
"Hurstville","Canada Bay",6.00
"Hurstville","Canterbury",38.00
"Hurstville","Carlingford",2.00
"Hurstville","Chatswood - Lane Cove",8.00
"Hurstville","Cronulla - Miranda - Caringbah",24.00
"Hurstville","Dapto - Port Kembla",17.00
"Hurstville","Eastern Suburbs - North",3.00
"Hurstville","Eastern Suburbs - South",5.00
"Hurstville","Fairfield",10.00
"Hurstville","Hurstville",175.00
"Hurstville","Kogarah - Rockdale",69.00
"Hurstville","Leichhardt",3.00
"Hurstville","Liverpool",49.00
"Hurstville","Marrickville - Sydenham - Petersham",11.00
"Hurstville","Merrylands - Guildford",12.00
"Hurstville","Mount Druitt",2.00
"Hurstville","Newcastle",2.00
"Hurstville","Penrith",1.00
"Hurstville","Ryde - Hunters Hill",14.00
"Hurstville","Strathfield - Burwood - Ashfield",18.00
"Hurstville","Sutherland - Menai - Heathcote",16.00
"Hurstville","Sydney Inner City",9.00
"Hurstville","Upper Hunter",10.00
"Hurstville","Warringah",3.00
"Hurstville","Wollongong",1.00
"Inverell - Tenterfield","Armidale",5.00
"Inverell - Tenterfield","Bourke - Cobar - Coonamble",1.00
"Inverell - Tenterfield","Dubbo",2.00
"Inverell - Tenterfield","Inverell - Tenterfield",70.00
"Inverell - Tenterfield","Kempsey - Nambucca",3.00
"Inverell - Tenterfield","Moree - Narrabri",33.00
"Inverell - Tenterfield","Moree - Narrabri",217.00
"Inverell - Tenterfield","Newcastle",9.00
"Inverell - Tenterfield","Richmond Valley - Hinterland",113.00
"Inverell - Tenterfield","Sydney Inner City",6.00
"Inverell - Tenterfield","Tamworth - Gunnedah",46.00
"Inverell - Tenterfield","Taree - Gloucester",1.00
"Inverell - Tenterfield","Tweed Valley",23.00
"Inverell - Tenterfield","Upper Hunter",9.00
"Kempsey - Nambucca","Armidale",1.00
"Kempsey - Nambucca","Blacktown",3.00
"Kempsey - Nambucca","Clarence Valley",2.00
"Kempsey - Nambucca","Coffs Harbour",64.00
"Kempsey - Nambucca","Kempsey - Nambucca",133.00
"Kempsey - Nambucca","Mount Druitt",4.00
"Kempsey - Nambucca","Port Macquarie",41.00
"Kempsey - Nambucca","Richmond Valley - Hinterland",3.00
"Kempsey - Nambucca","Sydney Inner City",14.00
"Kempsey - Nambucca","Tamworth - Gunnedah",5.00
"Kempsey - Nambucca","Taree - Gloucester",11.00
"Kempsey - Nambucca","Upper Hunter",1.00
"Kiama - Shellharbour","Auburn",160.00
"Kiama - Shellharbour","Bankstown",126.00
"Kiama - Shellharbour","Baulkham Hills",19.00
"Kiama - Shellharbour","Blacktown",120.00
"Kiama - Shellharbour","Blacktown - North",70.00
"Kiama - Shellharbour","Blue Mountains",6.00
"Kiama - Shellharbour","Botany",32.00
"Kiama - Shellharbour","Botany",8.00
"Kiama - Shellharbour","Bringelly - Green Valley",24.00
"Kiama - Shellharbour","Camden",105.00
"Kiama - Shellharbour","Campbelltown (NSW)",92.00
"Kiama - Shellharbour","Canada Bay",22.00
"Kiama - Shellharbour","Canterbury",21.00
"Kiama - Shellharbour","Carlingford",7.00
"Kiama - Shellharbour","Chatswood - Lane Cove",53.00
"Kiama - Shellharbour","Cronulla - Miranda - Caringbah",75.00
"Kiama - Shellharbour","Dapto - Port Kembla",506.00
"Kiama - Shellharbour","Dural - Wisemans Ferry",6.00
"Kiama - Shellharbour","Eastern Suburbs - North",14.00
"Kiama - Shellharbour","Eastern Suburbs - South",18.00
"Kiama - Shellharbour","Fairfield",49.00
"Kiama - Shellharbour","Gosford",4.00
"Kiama - Shellharbour","Goulburn - Yass",3.00
"Kiama - Shellharbour","Hornsby",5.00
"Kiama - Shellharbour","Hurstville",23.00
"Kiama - Shellharbour","Kiama - Shellharbour",282.00
"Kiama - Shellharbour","Kogarah - Rockdale",51.00
"Kiama - Shellharbour","Ku-ring-gai",17.00
"Kiama - Shellharbour","Lake Macquarie - East",1.00
"Kiama - Shellharbour","Lake Macquarie - West",1.00
"Kiama - Shellharbour","Leichhardt",6.00
"Kiama - Shellharbour","Liverpool",4.00
"Kiama - Shellharbour","Lower Hunter",1.00
"Kiama - Shellharbour","Maitland",1.00
"Kiama - Shellharbour","Manly",5.00
"Kiama - Shellharbour","Marrickville - Sydenham - Petersham",46.00
"Kiama - Shellharbour","Merrylands - Guildford",96.00
"Kiama - Shellharbour","Mount Druitt",83.00
"Kiama - Shellharbour","Newcastle",2.00
"Kiama - Shellharbour","North Sydney - Mosman",12.00
"Kiama - Shellharbour","Parramatta",103.00
"Kiama - Shellharbour","Penrith",107.00
"Kiama - Shellharbour","Pittwater",13.00
"Kiama - Shellharbour","Port Stephens",1.00
"Kiama - Shellharbour","Richmond - Windsor",53.00
"Kiama - Shellharbour","Rouse Hill - McGraths Hill",6.00
"Kiama - Shellharbour","Ryde - Hunters Hill",10.00
"Kiama - Shellharbour","Shoalhaven",494.00
"Kiama - Shellharbour","South Coast",2.00
"Kiama - Shellharbour","Southern Highlands",40.00
"Kiama - Shellharbour","St Marys",15.00
"Kiama - Shellharbour","Strathfield - Burwood - Ashfield",61.00
"Kiama - Shellharbour","Sutherland - Menai - Heathcote",17.00
"Kiama - Shellharbour","Sydney Inner City",228.00
"Kiama - Shellharbour","Taree - Gloucester",1.00
"Kiama - Shellharbour","Upper Hunter",12.00
"Kiama - Shellharbour","Wagga Wagga",2.00
"Kiama - Shellharbour","Warringah",117.00
"Kiama - Shellharbour","Wollondilly",88.00
"Kiama - Shellharbour","Wollongong",48.00
"Kiama - Shellharbour","Wyong",2.00
"Kogarah - Rockdale","Auburn",24.00
"Kogarah - Rockdale","Bankstown",44.00
"Kogarah - Rockdale","Baulkham Hills",3.00
"Kogarah - Rockdale","Blacktown",4.00
"Kogarah - Rockdale","Botany",355.00
"Kogarah - Rockdale","Botany",33.00
"Kogarah - Rockdale","Bringelly - Green Valley",3.00
"Kogarah - Rockdale","Campbelltown (NSW)",9.00
"Kogarah - Rockdale","Canada Bay",14.00
"Kogarah - Rockdale","Canterbury",32.00
"Kogarah - Rockdale","Carlingford",3.00
"Kogarah - Rockdale","Chatswood - Lane Cove",16.00
"Kogarah - Rockdale","Cronulla - Miranda - Caringbah",52.00
"Kogarah - Rockdale","Dapto - Port Kembla",27.00
"Kogarah - Rockdale","Eastern Suburbs - North",15.00
"Kogarah - Rockdale","Eastern Suburbs - South",18.00
"Kogarah - Rockdale","Fairfield",10.00
"Kogarah - Rockdale","Hornsby",1.00
"Kogarah - Rockdale","Hurstville",52.00
"Kogarah - Rockdale","Kogarah - Rockdale",103.00
"Kogarah - Rockdale","Ku-ring-gai",3.00
"Kogarah - Rockdale","Leichhardt",8.00
"Kogarah - Rockdale","Liverpool",34.00
"Kogarah - Rockdale","Marrickville - Sydenham - Petersham",29.00
"Kogarah - Rockdale","Merrylands - Guildford",13.00
"Kogarah - Rockdale","Mount Druitt",3.00
"Kogarah - Rockdale","Newcastle",5.00
"Kogarah - Rockdale","North Sydney - Mosman",4.00
"Kogarah - Rockdale","Ryde - Hunters Hill",22.00
"Kogarah - Rockdale","Strathfield - Burwood - Ashfield",38.00
"Kogarah - Rockdale","Sutherland - Menai - Heathcote",19.00
"Kogarah - Rockdale","Sydney Inner City",54.00
"Kogarah - Rockdale","Upper Hunter",12.00
"Kogarah - Rockdale","Warringah",6.00
"Kogarah - Rockdale","Wollongong",2.00
"Ku-ring-gai","Auburn",2.00
"Ku-ring-gai","Bankstown",1.00
"Ku-ring-gai","Baulkham Hills",1.00
"Ku-ring-gai","Blacktown",1.00
"Ku-ring-gai","Botany",4.00
"Ku-ring-gai","Botany",2.00
"Ku-ring-gai","Canada Bay",1.00
"Ku-ring-gai","Carlingford",15.00
"Ku-ring-gai","Chatswood - Lane Cove",6.00
"Ku-ring-gai","Dapto - Port Kembla",3.00
"Ku-ring-gai","Eastern Suburbs - North",1.00
"Ku-ring-gai","Fairfield",1.00
"Ku-ring-gai","Hornsby",2.00
"Ku-ring-gai","Ku-ring-gai",10.00
"Ku-ring-gai","Merrylands - Guildford",14.00
"Ku-ring-gai","Mount Druitt",1.00
"Ku-ring-gai","Newcastle",1.00
"Ku-ring-gai","Pennant Hills - Epping",1.00
"Ku-ring-gai","Pittwater",1.00
"Ku-ring-gai","Ryde - Hunters Hill",59.00
"Ku-ring-gai","Strathfield - Burwood - Ashfield",1.00
"Ku-ring-gai","Sydney Inner City",1.00
"Ku-ring-gai","Upper Hunter",1.00
"Ku-ring-gai","Warringah",122.00
"Lachlan Valley","Botany",50.00
"Lachlan Valley","Campbelltown (NSW)",104.00
"Lachlan Valley","Dapto - Port Kembla",160.00
"Lachlan Valley","Dapto - Port Kembla",865.00
"Lachlan Valley","Dubbo",38.00
"Lachlan Valley","Dural - Wisemans Ferry",3.00
"Lachlan Valley","Goulburn - Yass",43.00
"Lachlan Valley","Griffith - Murrumbidgee (West)",102.00
"Lachlan Valley","Hawkesbury",6.00
"Lachlan Valley","Kempsey - Nambucca",1.00
"Lachlan Valley","Lachlan Valley",632.00
"Lachlan Valley","Lachlan Valley",1757.00
"Lachlan Valley","Lithgow - Mudgee",4.00
"Lachlan Valley","Lower Hunter",24.00
"Lachlan Valley","Lower Murray",1.00
"Lachlan Valley","Maitland",10.00
"Lachlan Valley","Mount Druitt",17.00
"Lachlan Valley","Newcastle",105.00
"Lachlan Valley","Newcastle",10.00
"Lachlan Valley","Orange",610.00
"Lachlan Valley","Orange",57.00
"Lachlan Valley","Port Stephens",10.00
"Lachlan Valley","Rouse Hill - McGraths Hill",2.00
"Lachlan Valley","South Coast",1.00
"Lachlan Valley","Sydney Inner City",3.00
"Lachlan Valley","Tamworth - Gunnedah",11.00
"Lachlan Valley","Upper Hunter",6.00
"Lachlan Valley","Wagga Wagga",421.00
"Lachlan Valley","Wagga Wagga",77.00
"Lake Macquarie - East","Auburn",1.00
"Lake Macquarie - East","Bankstown",1.00
"Lake Macquarie - East","Baulkham Hills",1.00
"Lake Macquarie - East","Blacktown",1.00
"Lake Macquarie - East","Botany",16.00
"Lake Macquarie - East","Botany",61.00
"Lake Macquarie - East","Campbelltown (NSW)",2.00
"Lake Macquarie - East","Chatswood - Lane Cove",1.00
"Lake Macquarie - East","Dapto - Port Kembla",20.00
"Lake Macquarie - East","Fairfield",1.00
"Lake Macquarie - East","Gosford",83.00
"Lake Macquarie - East","Lake Macquarie - East",238.00
"Lake Macquarie - East","Lake Macquarie - West",140.00
"Lake Macquarie - East","Lower Hunter",349.00
"Lake Macquarie - East","Maitland",307.00
"Lake Macquarie - East","Merrylands - Guildford",6.00
"Lake Macquarie - East","Newcastle",498.00
"Lake Macquarie - East","Newcastle",3372.00
"Lake Macquarie - East","North Sydney - Mosman",1.00
"Lake Macquarie - East","Parramatta",1.00
"Lake Macquarie - East","Port Stephens",272.00
"Lake Macquarie - East","Ryde - Hunters Hill",2.00
"Lake Macquarie - East","Strathfield - Burwood - Ashfield",9.00
"Lake Macquarie - East","Sydney Inner City",5.00
"Lake Macquarie - East","Upper Hunter",103.00
"Lake Macquarie - East","Warringah",1.00
"Lake Macquarie - East","Wyong",119.00
"Lake Macquarie - West","Auburn",18.00
"Lake Macquarie - West","Bankstown",14.00
"Lake Macquarie - West","Baulkham Hills",3.00
"Lake Macquarie - West","Blacktown",33.00
"Lake Macquarie - West","Blacktown - North",9.00
"Lake Macquarie - West","Botany",16.00
"Lake Macquarie - West","Botany",3.00
"Lake Macquarie - West","Bringelly - Green Valley",2.00
"Lake Macquarie - West","Camden",10.00
"Lake Macquarie - West","Campbelltown (NSW)",6.00
"Lake Macquarie - West","Canada Bay",3.00
"Lake Macquarie - West","Canterbury",2.00
"Lake Macquarie - West","Chatswood - Lane Cove",11.00
"Lake Macquarie - West","Cronulla - Miranda - Caringbah",10.00
"Lake Macquarie - West","Dapto - Port Kembla",15.00
"Lake Macquarie - West","Eastern Suburbs - North",2.00
"Lake Macquarie - West","Eastern Suburbs - South",2.00
"Lake Macquarie - West","Fairfield",4.00
"Lake Macquarie - West","Gosford",45.00
"Lake Macquarie - West","Hornsby",4.00
"Lake Macquarie - West","Hurstville",3.00
"Lake Macquarie - West","Kogarah - Rockdale",8.00
"Lake Macquarie - West","Ku-ring-gai",3.00
"Lake Macquarie - West","Lake Macquarie - East",304.00
"Lake Macquarie - West","Lake Macquarie - West",172.00
"Lake Macquarie - West","Lower Hunter",216.00
"Lake Macquarie - West","Maitland",174.00
"Lake Macquarie - West","Manly",1.00
"Lake Macquarie - West","Marrickville - Sydenham - Petersham",12.00
"Lake Macquarie - West","Merrylands - Guildford",9.00
"Lake Macquarie - West","Mount Druitt",11.00
"Lake Macquarie - West","Newcastle",242.00
"Lake Macquarie - West","Newcastle",6079.00
"Lake Macquarie - West","North Sydney - Mosman",1.00
"Lake Macquarie - West","Parramatta",14.00
"Lake Macquarie - West","Penrith",11.00
"Lake Macquarie - West","Pittwater",1.00
"Lake Macquarie - West","Port Stephens",149.00
"Lake Macquarie - West","Richmond - Windsor",6.00
"Lake Macquarie - West","Rouse Hill - McGraths Hill",1.00
"Lake Macquarie - West","Ryde - Hunters Hill",3.00
"Lake Macquarie - West","St Marys",2.00
"Lake Macquarie - West","Strathfield - Burwood - Ashfield",10.00
"Lake Macquarie - West","Sydney Inner City",36.00
"Lake Macquarie - West","Upper Hunter",71.00
"Lake Macquarie - West","Warringah",17.00
"Lake Macquarie - West","Wollondilly",8.00
"Lake Macquarie - West","Wyong",111.00
"Leichhardt","Auburn",26.00
"Leichhardt","Bankstown",19.00
"Leichhardt","Blacktown",12.00
"Leichhardt","Blacktown - North",4.00
"Leichhardt","Botany",1250.00
"Leichhardt","Botany",12.00
"Leichhardt","Bringelly - Green Valley",1.00
"Leichhardt","Camden",5.00
"Leichhardt","Campbelltown (NSW)",2.00
"Leichhardt","Canada Bay",12.00
"Leichhardt","Canterbury",3.00
"Leichhardt","Carlingford",6.00
"Leichhardt","Chatswood - Lane Cove",15.00
"Leichhardt","Cronulla - Miranda - Caringbah",4.00
"Leichhardt","Dapto - Port Kembla",9.00
"Leichhardt","Eastern Suburbs - North",5.00
"Leichhardt","Eastern Suburbs - South",2.00
"Leichhardt","Fairfield",229.00
"Leichhardt","Gosford",3.00
"Leichhardt","Hornsby",182.00
"Leichhardt","Hurstville",1.00
"Leichhardt","Kiama - Shellharbour",1.00
"Leichhardt","Kogarah - Rockdale",5.00
"Leichhardt","Lake Macquarie - East",3.00
"Leichhardt","Lake Macquarie - West",1.00
"Leichhardt","Leichhardt",51.00
"Leichhardt","Liverpool",30.00
"Leichhardt","Lower Hunter",105.00
"Leichhardt","Maitland",2.00
"Leichhardt","Marrickville - Sydenham - Petersham",66.00
"Leichhardt","Merrylands - Guildford",42.00
"Leichhardt","Migratory - Offshore - Shipping (NSW)",3.00
"Leichhardt","Mount Druitt",3.00
"Leichhardt","Newcastle",9.00
"Leichhardt","Parramatta",278.00
"Leichhardt","Pennant Hills - Epping",3.00
"Leichhardt","Penrith",3.00
"Leichhardt","Port Stephens",103.00
"Leichhardt","Richmond - Windsor",109.00
"Leichhardt","Ryde - Hunters Hill",123.00
"Leichhardt","Shoalhaven",2.00
"Leichhardt","Southern Highlands",1.00
"Leichhardt","St Marys",1.00
"Leichhardt","Strathfield - Burwood - Ashfield",478.00
"Leichhardt","Sutherland - Menai - Heathcote",4.00
"Leichhardt","Sydney Inner City",35.00
"Leichhardt","Upper Hunter",7.00
"Leichhardt","Warringah",11.00
"Leichhardt","Wollondilly",4.00
"Leichhardt","Wyong",5.00
"Lithgow - Mudgee","Auburn",46.00
"Lithgow - Mudgee","Bankstown",49.00
"Lithgow - Mudgee","Bathurst",12.00
"Lithgow - Mudgee","Baulkham Hills",16.00
"Lithgow - Mudgee","Blacktown",46.00
"Lithgow - Mudgee","Blacktown - North",25.00
"Lithgow - Mudgee","Blue Mountains",95.00
"Lithgow - Mudgee","Botany",10.00
"Lithgow - Mudgee","Bourke - Cobar - Coonamble",1.00
"Lithgow - Mudgee","Bringelly - Green Valley",13.00
"Lithgow - Mudgee","Camden",53.00
"Lithgow - Mudgee","Campbelltown (NSW)",36.00
"Lithgow - Mudgee","Canada Bay",10.00
"Lithgow - Mudgee","Canterbury",11.00
"Lithgow - Mudgee","Carlingford",4.00
"Lithgow - Mudgee","Chatswood - Lane Cove",20.00
"Lithgow - Mudgee","Cronulla - Miranda - Caringbah",21.00
"Lithgow - Mudgee","Dapto - Port Kembla",22.00
"Lithgow - Mudgee","Dapto - Port Kembla",5124.00
"Lithgow - Mudgee","Dubbo",13.00
"Lithgow - Mudgee","Dural - Wisemans Ferry",3.00
"Lithgow - Mudgee","Eastern Suburbs - North",4.00
"Lithgow - Mudgee","Eastern Suburbs - South",7.00
"Lithgow - Mudgee","Fairfield",18.00
"Lithgow - Mudgee","Gosford",6.00
"Lithgow - Mudgee","Goulburn - Yass",16.00
"Lithgow - Mudgee","Great Lakes",1.00
"Lithgow - Mudgee","Hawkesbury",1.00
"Lithgow - Mudgee","Hornsby",3.00
"Lithgow - Mudgee","Hurstville",10.00
"Lithgow - Mudgee","Inverell - Tenterfield",1.00
"Lithgow - Mudgee","Kempsey - Nambucca",3.00
"Lithgow - Mudgee","Kiama - Shellharbour",8.00
"Lithgow - Mudgee","Kogarah - Rockdale",21.00
"Lithgow - Mudgee","Ku-ring-gai",10.00
"Lithgow - Mudgee","Lachlan Valley",47.00
"Lithgow - Mudgee","Lake Macquarie - East",10.00
"Lithgow - Mudgee","Lake Macquarie - West",2.00
"Lithgow - Mudgee","Leichhardt",3.00
"Lithgow - Mudgee","Lithgow - Mudgee",91.00
"Lithgow - Mudgee","Liverpool",7.00
"Lithgow - Mudgee","Lower Hunter",6365.00
"Lithgow - Mudgee","Lower Hunter",4.00
"Lithgow - Mudgee","Lower Murray",1.00
"Lithgow - Mudgee","Maitland",8.00
"Lithgow - Mudgee","Manly",1.00
"Lithgow - Mudgee","Marrickville - Sydenham - Petersham",13.00
"Lithgow - Mudgee","Merrylands - Guildford",37.00
"Lithgow - Mudgee","Mount Druitt",36.00
"Lithgow - Mudgee","Newcastle",9.00
"Lithgow - Mudgee","Newcastle",21974.00
"Lithgow - Mudgee","North Sydney - Mosman",5.00
"Lithgow - Mudgee","Orange",1.00
"Lithgow - Mudgee","Parramatta",37.00
"Lithgow - Mudgee","Pennant Hills - Epping",1.00
"Lithgow - Mudgee","Penrith",173.00
"Lithgow - Mudgee","Pittwater",5.00
"Lithgow - Mudgee","Port Stephens",6.00
"Lithgow - Mudgee","Richmond - Windsor",19.00
"Lithgow - Mudgee","Richmond Valley - Hinterland",1.00
"Lithgow - Mudgee","Rouse Hill - McGraths Hill",5.00
"Lithgow - Mudgee","Ryde - Hunters Hill",9.00
"Lithgow - Mudgee","Southern Highlands",6.00
"Lithgow - Mudgee","St Marys",9.00
"Lithgow - Mudgee","Strathfield - Burwood - Ashfield",23.00
"Lithgow - Mudgee","Sutherland - Menai - Heathcote",6.00
"Lithgow - Mudgee","Sydney Inner City",65.00
"Lithgow - Mudgee","Tamworth - Gunnedah",44.00
"Lithgow - Mudgee","Taree - Gloucester",4.00
